distance,numwall,etage,frequence,pathloss
15.11,2,0,4984.1,157.07
15.38,2,1,5014.4,170.12
9.62,1,0,2427.9,133.01
22.74,1,0,4998.3,154.47
48.67,6,3,1820.6,211.86
10.5,5,2,2388.5,187.87
5.2,0,0,1793.6,126.33
4.75,0,1,5797.2,150.79
12.63,3,0,1805.8,145.13
18.03,1,0,5042.6,147.31
1.3,0,0,5826.9,122.49
2.35,0,0,1788.5,102.0
10.95,1,0,5075.2,152.3
21.66,5,1,2485.4,181.05
5.05,1,1,1747.3,136.67
18.74,5,2,1743.9,184.35
13.43,1,2,5056.4,183.92
4.53,1,0,5093.8,132.54
5.49,1,1,2348.6,134.99
3.56,2,0,1811.1,119.45
21.5,3,1,5064.7,174.69
16.13,1,1,2395.1,158.18
18.89,3,0,5789.1,167.02
63.01,4,0,5060.4,191.56
5.55,1,1,1877.9,141.49
3.43,1,0,4991.6,131.92
2.84,0,0,2381.2,108.88
18.3,3,1,2417.1,151.57
4.32,0,0,5805.1,136.21
30.04,5,2,5025.9,201.93
3.67,2,1,2406.3,137.2
23.07,2,0,5779.4,161.7
11.17,1,2,2446.5,158.86
49.55,5,0,2404.4,173.64
18.6,7,1,5805.2,192.38
4.43,1,1,1816.6,139.95
26.97,3,0,2458.0,156.75
5.87,0,0,2506.8,127.37
5.99,2,0,2402.7,122.81
2.2,2,0,1803.9,111.08
4.64,1,0,2416.6,116.33
24.13,2,1,5064.4,174.62
11.09,0,1,4958.3,162.12
4.52,0,0,2456.8,115.29
12.73,1,0,2381.7,136.39
23.83,3,0,5745.4,169.94
47.84,3,1,1732.7,176.21
8.55,0,0,1856.3,126.15
10.69,3,0,2445.0,143.91
15.42,2,0,4866.6,146.71
6.18,1,0,2354.0,121.66
8.15,2,1,4981.5,157.86
27.62,3,1,1789.9,163.38
28.99,3,3,5755.5,221.65
47.63,6,2,2520.0,209.14
40.42,8,2,4924.3,226.32
13.25,2,0,5033.0,163.91
6.61,4,0,2360.2,142.89
13.76,0,1,5063.6,169.47
11.32,1,1,897.7,133.19
7.9,0,0,4933.0,137.78
12.87,1,0,2391.7,131.27
9.96,1,0,5701.3,140.75
18.89,2,0,903.3,126.9
28.37,4,2,2294.4,183.57
5.52,1,0,902.1,104.35
13.79,1,1,2375.5,148.01
23.84,2,0,4993.5,157.33
30.61,7,2,5041.9,208.57
9.75,1,0,4959.9,149.21
9.52,1,0,5773.5,144.17
40.01,5,2,5041.1,216.12
10.44,2,0,2450.8,141.0
1.72,1,0,1873.6,105.57
10.45,0,1,5014.1,157.27
12.75,1,1,2526.8,144.07
11.59,3,1,4983.2,174.51
29.11,3,3,2441.4,198.99
3.3,2,0,2411.7,126.18
3.82,0,0,5797.5,137.24
53.15,6,2,4920.5,219.43
6.11,2,0,2380.6,128.01
10.64,2,0,5835.9,150.71
8.4,1,0,2380.7,131.15
4.09,1,0,5844.4,143.43
4.92,0,1,4983.4,152.87
14.71,1,2,2424.8,173.73
37.24,3,0,2307.1,155.98
4.77,0,1,923.1,119.31
16.53,5,1,2328.0,175.41
24.68,1,0,2451.5,143.32
32.64,6,1,5738.6,190.17
58.48,4,2,5045.6,217.59
32.59,5,0,2289.3,159.37
8.24,1,0,4937.7,141.0
57.22,7,0,2337.8,179.83
15.22,2,1,5037.1,173.1
13.42,5,2,5744.1,203.89
16.58,3,0,2362.4,152.9
20.0,3,1,4956.6,176.63
4.69,2,0,2433.7,123.63
14.22,2,1,5031.2,174.64
1.91,1,0,4957.8,125.1
3.18,1,0,1790.9,114.46
13.63,2,0,2337.9,137.33
2.93,0,0,929.8,97.05
15.38,1,1,2376.3,150.53
5.69,2,0,1791.3,113.61
19.22,1,2,2472.5,171.79
30.07,8,0,4931.2,179.6
5.74,2,0,4924.5,140.31
8.88,0,0,1861.3,115.2
20.27,2,0,1677.1,144.48
6.88,0,1,5796.0,152.67
4.39,0,0,2373.4,117.39
8.22,1,0,1829.8,125.19
18.86,2,0,5854.2,162.41
13.27,2,0,1842.0,138.69
14.15,0,1,2417.8,152.82
8.0,1,0,2453.1,130.82
16.66,7,2,2345.0,196.64
8.32,1,0,5012.3,149.79
6.4,1,0,2483.3,124.56
9.98,1,0,5744.1,151.63
14.7,2,2,4973.3,179.26
11.01,1,0,883.1,112.52
73.96,8,1,2420.7,206.54
17.34,0,0,1755.0,126.39
4.19,0,1,1855.8,127.5
16.74,6,0,4933.9,189.71
11.71,1,1,827.6,135.77
8.53,2,0,4975.6,140.04
11.95,3,1,2397.4,157.69
14.09,2,1,1850.6,150.89
3.05,1,0,2374.2,116.4
25.45,1,0,2317.4,142.45
27.37,1,2,4977.1,176.61
2.81,1,1,4996.7,145.5
3.02,0,1,5017.6,134.07
8.28,1,1,2412.0,142.63
8.96,0,0,5010.8,140.11
9.09,3,0,4933.2,149.71
14.74,1,1,5051.6,167.75
4.18,0,0,2334.9,113.79
4.22,1,1,2384.7,132.73
1.79,0,0,5795.9,119.04
18.32,5,1,4908.1,186.41
12.89,2,0,5024.8,158.78
16.04,4,2,5808.6,193.3
3.81,2,0,5785.1,127.24
4.23,0,0,2410.2,122.85
12.19,1,0,970.7,118.55
7.54,2,0,5016.9,141.27
19.46,3,1,2404.7,172.3
7.18,1,0,2380.9,130.91
13.25,1,2,2472.9,167.87
11.18,1,0,2405.7,134.45
13.58,2,0,2447.1,138.65
51.61,6,1,5069.8,201.05
31.73,5,0,5800.2,177.18
6.95,0,0,1718.8,111.46
65.76,6,1,988.4,181.44
9.51,1,0,922.8,121.74
5.12,2,1,1756.8,139.55
12.28,0,1,1790.1,146.9
11.03,1,0,2466.8,132.54
7.16,1,0,5728.8,149.37
23.23,2,1,2393.4,172.99
4.35,0,0,845.4,98.91
16.81,2,1,5809.9,182.44
14.92,0,1,5064.4,162.51
13.88,3,0,2431.7,142.21
14.04,3,1,2450.2,166.5
17.9,2,0,4997.4,163.44
12.99,1,2,1848.4,164.72
26.35,3,1,4965.4,176.11
7.05,2,0,1821.8,122.81
5.4,1,0,2365.2,129.64
24.07,3,1,1852.4,168.85
12.94,2,1,997.6,145.3
32.63,8,0,5025.6,197.62
3.49,1,1,2419.6,130.34
12.28,1,1,2377.1,141.19
16.44,4,1,2374.4,172.96
3.23,1,0,5023.0,137.25
10.67,0,2,5934.7,179.37
2.88,0,0,2498.0,111.92
18.91,2,1,4963.7,180.53
6.8,3,0,2342.8,139.84
3.44,0,0,863.3,98.81
48.73,4,0,2383.0,164.72
33.09,9,3,5015.7,245.25
5.2,0,0,4948.6,135.62
8.6,1,0,949.2,113.52
20.9,5,1,5796.4,184.85
8.38,1,1,4986.3,155.86
3.78,0,0,5019.5,134.98
7.84,2,1,2367.7,152.5
13.94,4,0,5729.7,168.99
35.75,6,0,2371.6,164.49
40.42,7,1,5021.7,202.69
27.66,4,1,937.5,158.64
15.94,4,1,918.3,150.68
8.18,2,0,4915.1,147.82
24.53,2,2,823.8,155.04
7.04,2,0,4943.2,147.45
23.55,5,1,5026.4,183.96
58.68,2,3,5817.7,217.18
8.35,0,0,2380.7,133.3
21.95,2,1,1768.0,159.18
9.1,0,0,5810.6,142.31
6.71,1,1,5083.4,150.1
37.29,5,1,2414.1,187.82
19.4,0,0,1823.2,128.79
11.35,3,1,5853.7,168.28
14.74,1,2,2343.6,167.33
22.48,6,0,1857.2,168.14
6.16,1,0,1781.6,128.63
6.3,2,1,2459.8,144.93
10.9,2,2,4983.3,173.66
18.61,4,0,1816.1,144.63
16.44,3,0,2419.9,156.87
5.92,1,1,5057.6,149.43
21.15,3,2,4997.9,199.34
8.35,2,0,4988.4,146.43
15.14,1,1,2388.0,152.2
12.6,1,1,2381.6,148.15
20.13,0,0,2348.2,138.72
3.03,0,0,2416.2,115.01
16.24,4,1,5005.9,172.38
7.31,0,0,4935.3,144.02
3.05,1,0,2343.1,118.55
1.49,0,0,5904.3,122.1
20.85,4,1,2409.9,163.54
10.18,1,2,1777.3,162.08
21.15,3,0,2417.1,150.73
34.09,6,1,4966.3,192.89
30.69,4,2,2472.6,187.26
11.17,4,0,5770.4,169.61
9.7,2,1,5020.8,162.9
6.58,2,1,4945.3,156.04
20.34,2,2,2367.7,170.97
10.48,3,0,2489.9,145.12
28.26,3,1,1766.0,170.23
24.1,3,1,4951.4,178.19
26.71,1,1,2333.0,172.81
10.04,0,1,2479.0,150.43
28.45,2,1,5770.5,181.99
11.65,1,1,5001.7,166.08
6.51,1,0,2399.7,128.07
13.15,0,2,5111.2,168.6
22.3,1,1,2497.8,157.29
5.99,2,0,5044.6,147.0
12.7,2,0,2393.8,144.16
42.38,2,0,882.7,136.13
11.88,2,1,5751.9,166.47
9.4,2,0,2356.5,140.22
6.38,4,0,1786.3,135.26
21.52,2,0,2445.7,144.76
3.8,0,0,2519.7,109.25
22.86,4,1,840.1,146.27
13.27,0,1,5106.0,156.22
9.15,2,0,1862.8,126.1
6.27,0,1,2474.7,133.63
4.82,0,0,2411.3,124.97
21.97,2,0,5043.7,160.65
23.39,0,0,2349.9,133.3
2.41,2,0,2380.3,119.74
8.82,2,0,909.5,119.55
9.78,1,1,2409.5,135.05
28.01,0,1,5818.7,177.38
41.4,3,1,2358.6,173.22
16.97,3,2,4945.9,191.77
5.36,1,1,2410.7,138.36
17.13,5,0,4967.2,172.2
5.41,1,0,5093.8,139.34
19.0,2,1,933.8,141.2
2.21,0,0,5024.1,122.49
9.0,1,0,1805.8,126.27
10.73,0,1,4973.7,154.29
17.65,3,1,1860.7,156.99
12.36,3,1,2456.9,154.95
10.13,0,2,4986.1,168.14
1.49,1,1,888.2,106.07
19.57,0,0,2390.8,142.67
2.94,3,1,5012.8,148.26
6.82,2,0,5787.1,149.35
4.65,1,1,4947.2,154.54
6.69,0,0,4990.2,138.63
48.08,10,1,1795.5,207.95
10.73,1,0,4924.6,147.03
15.17,2,2,4995.2,189.15
8.97,5,0,5017.7,158.08
15.7,1,1,4999.2,169.58
11.53,0,1,5781.1,166.55
39.79,8,2,5847.3,237.19
10.8,2,2,5827.9,183.64
8.95,2,0,1800.2,130.42
4.9,0,1,5852.8,152.31
8.96,1,0,2374.3,138.13
17.96,5,0,5842.4,168.98
4.57,0,0,856.4,105.17
19.22,2,0,4940.6,153.9
22.16,0,0,5058.6,154.39
15.6,4,1,4982.5,183.05
11.02,1,0,5776.3,147.2
22.96,2,2,2404.5,176.35
2.68,0,1,1787.2,120.45
4.0,2,0,2345.8,118.96
13.95,3,1,1801.2,157.89
77.48,6,0,5833.0,194.25
43.47,3,1,5730.3,188.76
11.95,0,1,5031.1,159.24
10.44,0,0,5045.0,151.79
4.46,2,0,1798.2,126.66
2.94,0,0,2413.3,114.22
6.02,1,0,888.2,111.8
7.49,1,0,2414.1,125.33
9.92,1,0,1783.8,135.72
8.2,1,1,4986.7,149.47
13.36,3,2,2371.3,173.02
12.06,2,1,2402.7,165.71
3.55,2,1,2381.2,135.75
11.35,1,2,5687.7,180.12
10.02,0,1,5009.5,157.1
15.83,4,0,5756.4,169.99
12.13,3,0,4968.9,160.28
15.71,2,1,1837.8,153.31
9.93,1,0,5820.0,144.2
17.94,2,0,2368.7,144.95
29.12,0,0,5034.8,153.13
7.68,1,0,934.3,116.37
24.04,4,2,2409.4,190.62
8.0,0,1,5054.9,159.1
4.22,1,0,2350.4,123.4
12.66,3,0,2450.6,136.5
4.57,0,0,2411.4,119.79
26.3,2,0,2434.6,145.17
18.64,1,2,1767.1,165.8
6.78,0,0,2399.9,120.67
15.37,3,1,1788.0,159.54
4.76,0,0,5768.7,135.93
23.07,1,0,2435.6,139.41
6.02,0,1,2369.2,142.13
14.96,1,0,4981.1,148.54
25.21,0,1,1777.7,158.32
6.05,2,0,5790.4,142.37
5.04,2,0,5020.3,140.75
19.16,4,2,5050.5,192.02
5.99,0,0,5792.4,143.68
4.53,3,0,1855.8,119.43
25.32,2,1,922.8,143.25
14.94,3,0,2447.8,151.24
2.91,0,0,5023.1,127.07
21.72,4,1,5805.0,178.68
8.78,2,0,2385.0,133.19
32.36,9,4,2417.5,246.53
16.15,4,2,5019.0,192.92
9.1,2,0,2393.4,139.94
6.63,3,0,5813.9,146.2
19.81,1,1,1831.1,156.2
8.71,1,1,5870.1,158.67
8.99,1,1,4958.1,153.46
23.33,4,2,2452.5,184.16
11.29,0,1,5802.4,163.84
26.94,1,3,1817.1,195.6
24.52,1,0,5062.8,153.44
11.26,1,0,2375.6,134.22
25.54,1,3,2333.8,185.9
25.33,2,2,1821.4,177.7
2.81,0,0,5087.9,125.07
4.38,0,0,5073.4,128.0
17.27,0,2,5003.5,178.81
8.27,3,0,5048.9,152.07
11.23,2,0,936.0,121.43
6.03,0,0,2466.2,124.07
9.81,1,0,2295.0,132.88
13.54,2,0,1785.1,129.79
6.94,0,1,4947.4,151.58
7.49,1,0,2408.0,131.22
2.61,0,0,4954.8,129.42
4.55,0,0,2370.1,123.43
19.24,5,2,5726.9,205.71
3.79,1,0,5034.3,140.16
16.88,1,2,5119.4,179.29
3.55,0,0,931.2,104.21
4.95,0,0,5774.7,138.51
10.64,3,0,1727.9,140.46
2.37,1,0,2374.2,118.09
49.08,4,0,2458.3,166.49
9.94,2,0,4967.8,148.33
6.15,2,0,5747.7,143.09
2.58,1,0,2379.8,120.0
7.4,3,0,2373.2,138.91
24.45,2,0,2465.8,145.62
9.38,3,0,5021.9,155.04
23.78,4,1,2428.2,178.51
13.38,1,0,4945.3,146.82
6.61,1,0,2373.3,119.55
2.06,1,0,2380.9,114.02
7.99,1,0,5000.2,133.35
9.08,1,1,2418.0,157.33
18.08,1,1,1761.5,144.23
10.86,2,0,1823.3,130.32
7.1,3,0,5743.8,151.78
9.82,1,0,5055.7,146.97
26.1,1,1,867.1,147.12
17.76,0,0,5008.3,147.45
10.08,0,0,1814.2,132.89
10.38,1,0,2369.5,137.69
6.04,1,0,2385.0,127.68
70.47,1,1,2384.7,171.33
52.58,0,4,1763.8,206.37
16.34,0,2,888.6,147.74
9.38,2,0,876.2,117.3
15.3,3,1,4991.8,176.22
13.28,1,1,2446.6,149.95
15.93,5,1,2454.9,167.86
23.48,1,2,945.7,150.24
11.28,3,1,2470.4,156.39
6.1,1,0,5030.9,140.12
19.35,2,0,2447.4,135.41
32.15,4,0,5747.1,171.23
24.27,2,1,5777.5,174.97
11.35,1,2,2396.3,162.16
39.96,2,0,5744.1,167.9
8.98,2,0,5015.3,141.0
16.36,1,2,883.5,154.9
9.4,2,0,2437.8,136.71
3.21,2,0,2433.1,123.57
8.79,0,0,5842.9,140.32
4.58,0,0,1769.2,123.99
7.04,1,0,2409.4,123.13
6.42,1,0,2406.7,118.0
37.38,5,1,2471.4,178.44
24.57,3,0,1774.6,146.28
13.48,2,0,2389.4,139.16
29.06,0,1,5002.9,167.0
7.95,1,0,4980.6,145.36
65.0,6,1,2536.3,188.96
8.44,2,0,1751.2,126.74
1.54,0,1,2382.9,128.96
7.33,1,0,931.7,119.46
8.94,2,0,4975.0,151.39
17.98,2,2,2354.0,176.38
10.99,2,1,2310.9,143.67
46.94,4,1,1664.2,171.61
5.69,2,0,5036.1,137.95
14.37,2,1,2402.8,164.91
7.87,1,0,2329.8,132.08
12.99,0,2,5758.5,175.18
5.16,0,1,2356.2,136.64
24.12,8,1,5011.9,199.26
28.85,2,0,4977.1,163.4
19.91,3,2,1776.7,173.75
11.18,0,0,2359.1,132.31
15.83,2,0,5003.4,157.69
19.16,5,1,2393.9,166.24
3.49,1,0,1753.9,120.28
8.91,3,1,867.5,130.09
9.86,3,0,1765.2,134.93
22.97,2,1,2395.4,161.78
41.48,7,3,1780.0,215.94
8.32,1,0,1821.1,127.94
10.26,1,0,1754.9,133.93
21.46,6,0,5012.5,180.44
5.68,3,0,834.8,120.63
7.37,2,0,5024.4,147.59
16.64,2,0,5738.9,159.11
6.43,0,0,1785.5,120.49
2.13,2,1,2396.5,122.48
5.35,0,0,2421.6,114.33
6.97,0,1,5026.8,151.26
5.88,1,0,4997.0,151.51
22.99,1,1,2390.4,154.52
12.55,1,2,5011.0,179.49
10.54,3,0,4926.3,160.63
9.71,0,0,5874.4,153.26
22.85,7,0,899.7,149.27
32.44,2,1,1771.4,156.32
14.54,2,1,1799.0,150.01
11.91,2,0,1809.4,139.02
4.52,2,1,4976.2,149.83
19.99,1,1,2330.9,148.82
8.66,0,0,5750.4,135.93
21.11,1,1,2424.0,152.49
41.65,7,2,2357.7,207.53
2.95,0,0,2419.0,109.96
17.66,2,1,2421.8,161.21
16.94,3,0,5789.2,163.61
5.15,3,1,5059.7,165.7
8.0,0,0,2525.1,134.35
15.39,4,0,1817.6,143.9
14.02,2,1,2398.2,153.12
5.3,2,0,2500.3,138.54
6.12,2,0,5002.5,142.93
5.42,5,0,876.4,117.2
5.95,0,0,2410.5,121.0
14.14,5,1,2365.5,173.43
32.81,4,1,4955.7,188.74
10.53,3,2,1844.4,173.01
19.22,4,1,2381.5,163.53
6.34,2,0,2344.8,137.88
5.3,1,0,2456.9,126.2
6.45,1,0,934.4,100.0
17.76,4,0,2304.0,152.75
13.88,2,0,828.4,124.94
3.1,0,0,2306.2,119.01
30.7,3,2,2469.9,185.06
16.09,3,1,2337.6,155.0
4.53,0,0,5762.2,125.28
30.7,1,2,5033.4,190.1
3.43,0,0,4925.8,127.3
7.15,1,0,4946.0,142.45
13.4,1,1,2370.9,143.78
29.64,3,4,2425.3,208.11
26.67,2,1,2441.2,168.72
15.82,1,0,2316.7,134.81
24.03,2,2,4963.5,186.83
13.46,1,0,5898.0,152.34
7.96,1,0,2337.0,125.1
44.34,5,3,2399.6,205.77
7.82,3,0,4962.3,147.77
6.28,0,0,4942.3,137.61
5.76,4,1,909.2,134.11
18.1,4,1,4974.0,171.67
11.67,2,1,1809.3,143.45
27.61,4,1,4992.8,186.93
13.77,4,0,1847.7,138.98
18.25,6,1,885.1,159.28
13.75,2,2,1786.4,163.99
31.56,1,2,2409.9,175.56
10.57,1,1,4960.3,168.51
1.85,1,1,2337.1,122.3
5.33,3,0,2410.4,131.77
9.52,1,0,4946.5,138.93
6.32,2,0,1844.5,127.58
44.59,4,2,4969.6,210.17
54.46,1,3,4986.7,207.71
10.65,2,1,5063.6,162.8
12.56,4,2,945.2,164.29
7.52,2,0,1813.2,120.4
5.38,0,0,897.8,109.18
22.55,4,0,2327.1,159.14
11.6,5,2,4946.7,188.38
17.97,6,0,2355.0,150.53
9.07,3,0,1824.9,136.2
2.92,1,0,5820.6,123.49
3.94,1,0,2429.2,126.16
17.19,3,0,1737.1,139.13
30.43,5,2,2316.9,187.2
4.34,0,0,5014.1,132.93
6.97,0,0,1737.9,119.34
27.2,6,1,4960.0,187.08
14.38,0,2,4971.5,173.22
66.85,7,1,5002.4,208.42
2.79,0,0,2316.3,108.59
22.29,5,1,1788.5,172.26
2.74,2,0,2417.5,118.35
9.39,0,0,2427.5,127.92
24.11,4,0,2463.0,158.65
19.4,1,1,2432.6,168.29
9.07,0,0,2386.5,129.78
7.2,1,0,2362.5,126.94
15.46,2,1,1774.4,148.86
33.98,6,0,2370.9,169.58
9.26,0,1,5095.0,164.3
40.84,7,3,5863.8,240.37
18.96,1,1,1811.5,151.76
2.21,0,1,2448.4,130.09
13.0,2,1,5776.5,163.11
16.79,0,0,2351.2,136.13
19.89,0,1,2315.3,156.86
7.09,2,0,1792.4,127.9
5.86,1,1,2424.1,143.28
3.75,0,0,985.0,104.1
2.42,1,1,5019.2,135.92
60.33,4,2,2416.2,206.84
22.97,2,1,1768.6,155.88
5.73,0,0,2357.4,116.94
4.41,1,0,5119.3,132.57
12.14,1,0,4970.7,145.7
2.85,1,0,2433.2,123.27
4.57,1,0,2464.3,116.99
52.49,4,0,2493.1,168.37
3.99,1,0,1815.3,119.18
29.71,1,3,1857.2,183.22
8.0,3,0,2354.9,136.47
6.62,0,0,5078.3,146.58
47.31,4,2,2398.0,197.97
13.17,0,1,5010.6,160.96
15.26,5,2,2408.5,179.03
4.67,1,1,1890.7,131.71
10.34,2,1,5892.5,164.52
6.36,3,0,951.9,121.91
7.97,3,0,2426.3,138.48
17.54,3,0,1770.3,141.16
52.93,4,0,2406.9,166.12
6.52,3,0,2449.5,135.36
22.17,3,1,2386.4,166.54
10.11,1,0,856.8,112.44
11.34,2,1,2479.5,162.41
7.0,4,0,4989.3,152.79
5.07,1,0,840.3,100.87
10.15,0,1,2432.5,149.21
18.04,1,1,5110.9,160.66
5.74,1,0,927.8,115.76
38.75,4,2,5034.9,214.76
6.31,2,0,4986.6,146.63
16.43,3,1,5008.2,179.42
7.62,2,0,5838.3,148.51
28.49,2,0,5789.4,169.52
11.51,3,1,1760.8,161.73
5.51,1,0,2346.3,122.06
9.97,0,0,4881.7,145.33
8.03,2,0,1782.6,131.35
17.49,3,0,1877.4,137.23
30.55,2,1,2436.1,165.6
6.79,2,0,1791.8,126.81
28.9,3,1,4987.2,185.51
14.25,2,0,5736.5,162.08
19.87,0,0,2372.4,136.23
9.22,1,0,2411.8,137.2
5.25,2,0,2367.0,132.53
30.46,10,1,4978.4,207.71
7.91,2,0,2400.8,132.57
12.18,3,1,5132.8,164.26
26.45,2,3,4985.4,196.01
16.52,1,1,2461.7,151.72
19.72,2,0,2475.4,148.18
21.08,5,0,2427.3,154.91
17.49,2,0,1743.6,141.48
29.39,1,1,2346.3,161.09
10.56,4,0,5037.8,158.86
10.22,3,2,1749.6,171.33
15.22,4,1,2365.7,164.84
12.65,1,0,1703.8,136.36
10.32,2,1,2464.8,159.16
16.84,3,1,2314.8,164.95
10.27,2,0,920.5,107.0
6.81,1,0,1783.6,122.49
12.51,1,1,2443.3,153.7
33.56,3,2,932.5,165.97
14.02,2,2,2302.0,171.72
22.69,3,0,5025.7,158.97
2.14,1,0,2398.0,101.88
34.77,8,3,1804.1,225.25
11.58,1,2,2373.8,155.13
5.44,1,0,1842.0,124.32
26.26,1,0,2458.1,147.43
15.86,3,1,2456.6,157.5
12.17,0,0,2400.4,130.8
15.82,3,1,5001.7,175.49
4.07,0,0,1904.7,112.3
14.65,2,1,2484.1,158.22
21.99,4,1,2359.4,170.37
5.94,2,1,2410.8,147.41
28.42,2,2,2473.8,177.82
5.13,3,0,2331.2,127.06
6.01,1,0,5013.8,135.23
24.0,1,1,2418.4,161.64
55.69,4,1,2372.8,176.97
26.26,4,2,2436.5,189.01
8.95,1,0,4926.3,141.62
12.0,2,2,904.5,148.7
15.89,1,2,5737.5,178.79
12.92,1,2,2471.7,171.73
16.8,6,1,1843.1,162.67
11.89,0,2,907.5,138.16
42.15,5,2,2391.4,196.29
3.25,0,1,1763.7,118.84
20.63,1,0,2345.1,137.04
3.07,2,0,845.9,103.15
20.46,1,0,1882.2,130.17
19.12,4,0,1810.4,144.4
3.39,0,0,2475.2,109.65
2.08,0,0,909.4,91.95
10.99,0,1,1815.5,139.2
4.87,3,0,5811.0,151.68
3.67,0,0,2378.0,110.46
22.11,6,0,4938.4,174.08
9.06,1,0,5874.8,144.2
26.42,1,0,2333.1,142.32
5.17,0,0,943.9,102.69
7.14,0,0,2343.9,118.9
27.83,2,3,5084.0,213.14
11.42,1,2,5796.8,171.18
18.94,3,1,1777.4,158.59
10.88,0,0,5036.7,141.67
24.05,3,0,5778.7,174.06
43.08,8,2,2435.2,214.64
11.51,1,1,4961.1,157.24
8.87,3,1,2390.5,153.34
22.98,4,1,5755.5,188.73
14.43,1,1,1799.8,149.86
15.29,6,2,1848.3,183.9
11.28,1,1,2396.4,148.42
6.1,1,0,1831.4,124.93
8.86,0,0,4950.8,140.27
10.8,0,1,950.8,126.15
55.02,5,1,2324.2,188.54
4.55,0,0,915.7,104.4
7.81,1,1,1796.0,138.82
44.57,2,1,2405.0,174.9
1.59,1,0,1819.5,101.93
9.14,1,1,5847.4,163.64
21.81,1,2,1760.3,165.98
15.94,2,0,845.5,120.16
14.3,2,1,5758.4,173.59
4.74,0,0,1743.8,110.58
24.28,2,1,2466.6,165.96
7.58,2,0,908.9,112.22
2.77,0,0,2327.7,112.4
12.02,4,1,2312.0,159.7
16.79,3,0,2393.9,131.56
28.82,2,1,2440.7,163.96
6.86,0,0,2409.7,119.18
5.84,1,0,1779.2,120.37
37.71,3,1,5059.3,189.3
12.09,3,1,2477.1,168.8
15.81,2,0,1867.9,138.99
27.81,2,2,2389.7,173.84
8.48,2,0,1773.3,128.62
12.23,3,1,2400.3,160.74
47.63,5,3,1830.9,204.98
3.44,2,1,5767.9,157.16
19.66,4,2,1816.1,177.32
3.84,0,0,4975.6,136.2
14.31,1,0,5002.6,150.07
16.87,2,1,4941.0,169.3
19.64,3,1,4960.7,177.47
14.99,1,0,5833.7,150.54
9.39,0,0,2496.4,127.12
17.18,2,1,2352.0,153.0
12.86,1,1,2445.7,156.77
20.65,6,2,844.8,169.29
8.96,1,1,2394.3,148.48
4.34,0,1,2469.9,132.67
15.77,4,0,1801.4,147.06
25.24,1,2,2375.3,174.36
13.66,2,0,2385.9,138.48
20.63,6,1,1817.2,175.31
9.6,3,0,1833.7,141.7
5.41,3,0,4998.8,142.03
8.13,1,0,5008.6,134.13
4.71,0,1,2426.9,140.6
23.52,4,1,4948.3,192.48
24.99,4,1,2386.5,174.44
35.57,7,1,941.5,173.74
19.6,2,0,2313.4,151.95
21.6,5,0,1820.4,161.08
36.66,10,3,1797.8,226.42
1.88,1,0,5673.3,130.19
5.2,3,0,2339.6,131.01
10.49,3,0,2423.6,141.25
5.0,0,1,1756.7,133.1
6.44,2,1,2360.1,148.27
6.99,0,0,2391.2,126.39
11.84,0,0,2400.1,133.37
8.65,5,0,2376.6,139.51
8.35,3,0,2386.9,133.34
36.29,7,0,5028.8,193.72
12.17,0,0,2398.3,133.53
20.46,3,1,4990.2,169.23
1.69,0,0,5044.5,123.59
21.38,1,1,2413.8,154.7
11.05,4,1,2363.6,151.26
5.82,0,0,4971.3,129.06
8.47,0,0,1766.1,135.51
11.58,1,1,887.9,132.92
44.94,4,2,4985.6,211.49
30.91,5,3,2462.5,214.1
13.28,1,1,2370.7,158.56
16.04,4,2,2257.2,171.54
12.03,1,1,5030.5,161.25
15.52,3,1,5050.2,178.5
28.64,3,1,1792.9,164.33
9.84,0,0,5740.6,136.39
2.66,0,0,2328.0,104.69
2.85,2,0,4930.0,139.17
6.52,3,0,4843.2,155.83
10.39,3,2,5775.7,191.57
6.54,1,0,4925.5,140.49
3.79,0,1,2400.7,131.02
2.7,0,0,2395.3,115.09
100.0,7,3,5864.3,234.99
9.24,1,0,1868.7,125.95
22.36,5,1,2394.6,172.9
18.78,1,0,5808.4,150.74
13.29,1,0,878.2,127.06
5.88,3,0,5855.6,153.73
41.92,6,1,5041.7,195.02
6.51,2,0,2363.6,127.93
16.07,2,2,2314.3,167.32
14.53,3,1,4973.8,167.64
4.65,0,0,2431.6,124.9
9.45,4,0,2396.8,133.86
8.8,1,0,5904.9,144.51
2.67,0,0,2372.5,112.9
32.11,6,3,2397.6,212.06
15.15,1,2,2320.3,165.09
3.28,0,0,4977.8,126.89
12.42,0,1,5016.6,157.96
14.13,2,1,5031.1,165.6
17.89,3,1,5084.6,174.26
20.04,5,2,5788.3,199.32
11.09,1,0,2353.1,127.78
9.25,1,1,2450.1,153.21
10.31,3,0,4980.6,151.59
23.37,3,0,903.8,131.88
59.27,4,2,2360.4,208.89
20.59,4,1,2318.4,167.42
3.58,0,0,4960.9,127.6
9.85,0,0,2444.6,127.51
6.76,1,0,5744.5,142.31
6.14,1,0,925.5,110.01
11.72,0,0,2369.1,129.53
6.89,2,1,5057.3,158.42
11.9,2,0,2412.6,138.76
7.69,1,0,2417.2,136.79
9.47,0,0,2376.0,120.32
13.5,3,2,5018.4,191.42
13.36,4,2,5017.6,185.48
11.91,1,0,2285.1,136.17
9.29,2,0,5838.6,151.78
6.05,3,0,5027.7,147.94
